ID,Name,Age,Marks
10517,Student10517,18,48
10518,Student10518,21,80
10519,Student10519,22,67
10520,Student10520,18,80
10521,Student10521,23,90
10522,Student10522,18,45
10523,Student10523,25,99
10524,Student10524,23,39
10525,Student10525,25,69
10526,Student10526,20,94
10527,Student10527,23,49
10528,Student10528,19,37
10529,Student10529,20,58
10530,Student10530,18,37
10531,Student10531,21,49
10532,Student10532,21,93
10533,Student10533,21,42
10534,Student10534,25,39
10535,Student10535,21,47
10536,Student10536,24,45
10537,Student10537,19,49
10538,Student10538,22,99
10539,Student10539,18,47
10540,Student10540,22,56
10541,Student10541,23,97
10542,Student10542,19,64
10543,Student10543,25,35
10544,Student10544,23,54
10545,Student10545,22,65
10546,Student10546,18,64
10547,Student10547,21,35
10548,Student10548,23,92
10549,Student10549,25,49
10550,Student10550,24,35
10551,Student10551,25,55
10552,Student10552,18,73
10553,Student10553,19,71
10554,Student10554,18,41
10555,Student10555,23,60
10556,Student10556,21,99
10557,Student10557,18,52
10558,Student10558,18,75
10559,Student10559,18,83
10560,Student10560,23,36
10561,Student10561,18,100
10562,Student10562,21,74
10563,Student10563,23,88
10564,Student10564,18,66
10565,Student10565,18,94
10566,Student10566,23,64
10567,Student10567,22,44
10568,Student10568,23,99
10569,Student10569,21,91
10570,Student10570,22,86
10571,Student10571,21,40
10572,Student10572,23,67
10573,Student10573,23,82
10574,Student10574,25,52
10575,Student10575,20,48
10576,Student10576,21,43
10577,Student10577,22,76
10578,Student10578,23,57
10579,Student10579,19,63
10580,Student10580,21,42
10581,Student10581,23,71
10582,Student10582,21,94
10583,Student10583,23,42
10584,Student10584,20,48
10585,Student10585,18,92
10586,Student10586,21,62
10587,Student10587,19,93
10588,Student10588,24,76
10589,Student10589,22,64
10590,Student10590,25,79
10591,Student10591,23,82
10592,Student10592,23,100
10593,Student10593,18,40
10594,Student10594,22,98
10595,Student10595,21,42
10596,Student10596,22,58
10597,Student10597,22,37
10598,Student10598,21,52
10599,Student10599,20,51
10600,Student10600,23,79
10601,Student10601,24,82
10602,Student10602,21,72
10603,Student10603,21,50
10604,Student10604,18,86
10605,Student10605,19,98
10606,Student10606,24,54
10607,Student10607,20,56
10608,Student10608,24,53
10609,Student10609,23,47
10610,Student10610,25,42
10611,Student10611,20,82
10612,Student10612,24,44
10613,Student10613,18,98
10614,Student10614,22,37
10615,Student10615,21,69
10616,Student10616,22,99
10617,Student10617,23,90
10618,Student10618,18,72
10619,Student10619,22,93
10620,Student10620,20,50
10621,Student10621,23,69
10622,Student10622,23,78
10623,Student10623,22,36
10624,Student10624,20,77
10625,Student10625,23,72
10626,Student10626,18,93
10627,Student10627,20,71
10628,Student10628,23,72
10629,Student10629,23,64
10630,Student10630,23,99
10631,Student10631,19,56
10632,Student10632,25,52
10633,Student10633,20,53
10634,Student10634,19,41
10635,Student10635,21,66
10636,Student10636,23,84
10637,Student10637,21,63
10638,Student10638,25,69
10639,Student10639,24,99
10640,Student10640,21,67
10641,Student10641,22,59
10642,Student10642,23,44
10643,Student10643,20,89
10644,Student10644,21,77
10645,Student10645,21,97
10646,Student10646,22,74
10647,Student10647,20,39
10648,Student10648,25,60
10649,Student10649,18,91
10650,Student10650,18,35
10651,Student10651,18,51
10652,Student10652,25,35
10653,Student10653,21,80
10654,Student10654,23,97
10655,Student10655,21,74
10656,Student10656,24,76
10657,Student10657,25,96
10658,Student10658,19,59
10659,Student10659,22,43
10660,Student10660,22,81
10661,Student10661,25,55
10662,Student10662,18,100
10663,Student10663,23,76
10664,Student10664,20,63
10665,Student10665,24,75
10666,Student10666,23,40
10667,Student10667,24,85
10668,Student10668,21,40
10669,Student10669,18,39
10670,Student10670,21,87
10671,Student10671,18,98
10672,Student10672,25,86
10673,Student10673,21,96
10674,Student10674,18,98
10675,Student10675,23,94
10676,Student10676,21,51
10677,Student10677,24,73
10678,Student10678,25,49
10679,Student10679,25,84
10680,Student10680,19,97
10681,Student10681,18,63
10682,Student10682,18,35
10683,Student10683,22,97
10684,Student10684,24,64
10685,Student10685,21,83
10686,Student10686,25,48
10687,Student10687,19,48
10688,Student10688,21,49
10689,Student10689,22,60
10690,Student10690,19,87
10691,Student10691,19,62
10692,Student10692,21,62
10693,Student10693,21,78
10694,Student10694,25,92
10695,Student10695,18,88
10696,Student10696,22,88
10697,Student10697,23,85
10698,Student10698,21,81
10699,Student10699,22,88
10700,Student10700,25,62
10701,Student10701,19,73
10702,Student10702,24,77
10703,Student10703,18,69
10704,Student10704,21,69
10705,Student10705,25,35
10706,Student10706,18,65
10707,Student10707,24,41
10708,Student10708,21,78
10709,Student10709,24,86
10710,Student10710,18,87
10711,Student10711,25,72
10712,Student10712,20,45
10713,Student10713,21,88
10714,Student10714,18,58
10715,Student10715,21,88
10716,Student10716,22,44
10717,Student10717,21,61
10718,Student10718,20,84
10719,Student10719,18,62
10720,Student10720,20,100
10721,Student10721,23,81
10722,Student10722,21,45
10723,Student10723,24,97
10724,Student10724,24,88
10725,Student10725,18,47
10726,Student10726,24,87
10727,Student10727,24,76
10728,Student10728,21,52
10729,Student10729,21,42
10730,Student10730,20,75
10731,Student10731,23,35
10732,Student10732,21,82
10733,Student10733,24,96
10734,Student10734,19,74
10735,Student10735,25,79
10736,Student10736,24,70
10737,Student10737,18,86
10738,Student10738,19,88
10739,Student10739,24,99
10740,Student10740,24,80
10741,Student10741,24,95
10742,Student10742,19,77
10743,Student10743,18,67
10744,Student10744,22,100
10745,Student10745,22,75
10746,Student10746,24,49
10747,Student10747,24,85
10748,Student10748,24,71
10749,Student10749,22,94
10750,Student10750,19,58
10751,Student10751,25,54
10752,Student10752,22,67
10753,Student10753,20,85
10754,Student10754,25,57
10755,Student10755,25,67
10756,Student10756,25,67
10757,Student10757,23,44
10758,Student10758,24,88
10759,Student10759,23,85
10760,Student10760,20,99
10761,Student10761,20,68
10762,Student10762,24,97
10763,Student10763,24,77
10764,Student10764,25,79
10765,Student10765,18,44
10766,Student10766,20,91
10767,Student10767,24,53
10768,Student10768,19,86
10769,Student10769,21,53
10770,Student10770,22,72
10771,Student10771,25,84
10772,Student10772,20,60
10773,Student10773,25,97
10774,Student10774,19,55
10775,Student10775,20,84
10776,Student10776,22,41
10777,Student10777,19,36
10778,Student10778,23,43
10779,Student10779,24,41
10780,Student10780,18,43
10781,Student10781,20,59
10782,Student10782,19,71
10783,Student10783,19,60
10784,Student10784,18,76
10785,Student10785,24,56
10786,Student10786,24,81
10787,Student10787,24,48
10788,Student10788,21,35
10789,Student10789,19,65
10790,Student10790,19,83
10791,Student10791,19,90
10792,Student10792,23,66
10793,Student10793,18,89
10794,Student10794,22,90
10795,Student10795,18,75
10796,Student10796,24,71
10797,Student10797,20,60
10798,Student10798,19,96
10799,Student10799,22,86
10800,Student10800,25,52
10801,Student10801,23,41
10802,Student10802,19,72
10803,Student10803,24,72
10804,Student10804,21,82
10805,Student10805,22,77
10806,Student10806,19,89
10807,Student10807,22,42
10808,Student10808,19,54
10809,Student10809,20,68
10810,Student10810,18,69
10811,Student10811,19,60
10812,Student10812,20,90
10813,Student10813,20,37
10814,Student10814,18,73
10815,Student10815,18,56
10816,Student10816,22,70
10817,Student10817,19,49
10818,Student10818,25,37
10819,Student10819,20,44
10820,Student10820,20,78
10821,Student10821,19,83
10822,Student10822,23,100
10823,Student10823,23,86
10824,Student10824,24,75
10825,Student10825,20,96
10826,Student10826,20,71
10827,Student10827,24,86
10828,Student10828,21,83
10829,Student10829,23,96
10830,Student10830,19,57
10831,Student10831,22,81
10832,Student10832,24,73
10833,Student10833,19,88
10834,Student10834,18,55
10835,Student10835,23,74
10836,Student10836,19,77
10837,Student10837,20,73
10838,Student10838,21,59
10839,Student10839,20,60
10840,Student10840,24,86
10841,Student10841,25,98
10842,Student10842,21,64
10843,Student10843,23,96
10844,Student10844,24,85
10845,Student10845,18,69
10846,Student10846,21,72
10847,Student10847,22,98
10848,Student10848,19,57
10849,Student10849,25,48
10850,Student10850,19,78
10851,Student10851,18,98
10852,Student10852,20,44
10853,Student10853,22,58
10854,Student10854,25,96
10855,Student10855,21,63
10856,Student10856,25,57
10857,Student10857,19,64
10858,Student10858,19,94
10859,Student10859,18,88
10860,Student10860,21,52
10861,Student10861,18,97
10862,Student10862,19,67
10863,Student10863,21,36
10864,Student10864,22,83
10865,Student10865,23,64
10866,Student10866,22,50
10867,Student10867,19,37
10868,Student10868,24,42
10869,Student10869,18,55
10870,Student10870,19,47
10871,Student10871,21,49
10872,Student10872,19,78
10873,Student10873,20,90
10874,Student10874,19,62
10875,Student10875,21,35
10876,Student10876,19,41
10877,Student10877,21,88
10878,Student10878,21,48
10879,Student10879,25,64
10880,Student10880,20,66
10881,Student10881,20,58
10882,Student10882,22,93
10883,Student10883,18,62
10884,Student10884,18,74
10885,Student10885,19,62
10886,Student10886,22,48
10887,Student10887,22,41
10888,Student10888,18,45
10889,Student10889,25,84
10890,Student10890,21,47
10891,Student10891,21,78
10892,Student10892,20,37
10893,Student10893,22,91
10894,Student10894,20,77
10895,Student10895,23,66
10896,Student10896,24,49
10897,Student10897,20,86
10898,Student10898,19,46
10899,Student10899,24,98
10900,Student10900,25,88
10901,Student10901,24,79
10902,Student10902,24,63
10903,Student10903,23,89
10904,Student10904,20,74
10905,Student10905,23,66
10906,Student10906,21,62
10907,Student10907,24,84
10908,Student10908,20,39
10909,Student10909,21,37
10910,Student10910,19,42
10911,Student10911,20,65
10912,Student10912,21,95
10913,Student10913,24,89
10914,Student10914,22,68
10915,Student10915,18,56
10916,Student10916,22,91
10917,Student10917,21,53
10918,Student10918,22,68
10919,Student10919,20,70
10920,Student10920,23,85
10921,Student10921,20,99
10922,Student10922,24,88
10923,Student10923,19,36
10924,Student10924,22,52
10925,Student10925,19,71
10926,Student10926,23,50
10927,Student10927,23,94
10928,Student10928,21,84
10929,Student10929,21,66
10930,Student10930,18,68
10931,Student10931,25,84
10932,Student10932,22,56
10933,Student10933,25,99
10934,Student10934,24,37
10935,Student10935,21,95
10936,Student10936,18,95
10937,Student10937,23,86
10938,Student10938,21,95
10939,Student10939,18,56
10940,Student10940,25,44
10941,Student10941,22,35
10942,Student10942,24,82
10943,Student10943,21,35
10944,Student10944,21,72
10945,Student10945,22,53
10946,Student10946,25,86
10947,Student10947,23,90
10948,Student10948,19,96
10949,Student10949,19,49
10950,Student10950,21,76
10951,Student10951,22,82
10952,Student10952,20,94
10953,Student10953,20,36
10954,Student10954,25,91
10955,Student10955,24,51
10956,Student10956,21,75
10957,Student10957,18,79
10958,Student10958,21,55
10959,Student10959,25,53
10960,Student10960,18,72
10961,Student10961,22,40
10962,Student10962,23,100
10963,Student10963,22,43
10964,Student10964,25,62
10965,Student10965,22,93
10966,Student10966,24,92
10967,Student10967,21,37
10968,Student10968,20,87
10969,Student10969,25,89
10970,Student10970,18,42
10971,Student10971,25,95
10972,Student10972,25,59
10973,Student10973,22,50
10974,Student10974,18,97
10975,Student10975,22,54
10976,Student10976,20,94
10977,Student10977,24,67
10978,Student10978,22,93
10979,Student10979,24,44
10980,Student10980,22,35
10981,Student10981,24,74
10982,Student10982,19,59
10983,Student10983,19,60
10984,Student10984,24,62
10985,Student10985,25,45
10986,Student10986,24,79
10987,Student10987,22,58
10988,Student10988,22,73
10989,Student10989,19,46
10990,Student10990,24,64
10991,Student10991,23,65
10992,Student10992,23,96
10993,Student10993,20,60
10994,Student10994,19,83
10995,Student10995,20,84
10996,Student10996,22,72
10997,Student10997,19,87
10998,Student10998,24,48
10999,Student10999,20,38
11000,Student11000,20,47
11001,Student11001,22,66
11002,Student11002,19,56
11003,Student11003,23,73
11004,Student11004,20,76
11005,Student11005,23,97
11006,Student11006,24,78
11007,Student11007,19,83
11008,Student11008,25,86
11009,Student11009,24,66
11010,Student11010,23,62
11011,Student11011,20,87
11012,Student11012,25,39
11013,Student11013,23,56
11014,Student11014,24,52
11015,Student11015,23,43
11016,Student11016,22,59
11017,Student11017,20,89
11018,Student11018,24,90
11019,Student11019,21,75
11020,Student11020,21,38
11021,Student11021,25,84
11022,Student11022,21,89
11023,Student11023,19,58
11024,Student11024,20,63
11025,Student11025,25,83
11026,Student11026,18,92
11027,Student11027,25,49
11028,Student11028,18,86
11029,Student11029,19,82
11030,Student11030,25,48
11031,Student11031,18,71
11032,Student11032,19,86
11033,Student11033,25,51
11034,Student11034,23,89
11035,Student11035,25,100
11036,Student11036,24,41
11037,Student11037,25,71
11038,Student11038,23,98
11039,Student11039,24,61
11040,Student11040,20,97
11041,Student11041,20,43
11042,Student11042,24,44
11043,Student11043,24,51
11044,Student11044,19,47
11045,Student11045,20,66
11046,Student11046,25,58
11047,Student11047,20,38
11048,Student11048,25,93
11049,Student11049,22,65
11050,Student11050,19,47
11051,Student11051,24,77
11052,Student11052,23,94
11053,Student11053,25,71
11054,Student11054,23,54
11055,Student11055,21,94
11056,Student11056,25,91
11057,Student11057,22,82
11058,Student11058,18,45
11059,Student11059,23,42
11060,Student11060,19,93
11061,Student11061,22,43
11062,Student11062,19,74
11063,Student11063,23,62
11064,Student11064,21,93
11065,Student11065,21,90
11066,Student11066,20,38
11067,Student11067,20,66
11068,Student11068,22,61
11069,Student11069,20,83
11070,Student11070,23,73
11071,Student11071,18,40
11072,Student11072,20,61
11073,Student11073,20,87
11074,Student11074,20,68
11075,Student11075,20,80
11076,Student11076,24,61
11077,Student11077,24,82
11078,Student11078,20,95
11079,Student11079,25,88
11080,Student11080,25,94
11081,Student11081,18,69
11082,Student11082,21,73
11083,Student11083,24,63
11084,Student11084,25,62
11085,Student11085,18,54
11086,Student11086,21,55
11087,Student11087,18,91
11088,Student11088,19,46
11089,Student11089,19,58
11090,Student11090,25,72
11091,Student11091,19,49
11092,Student11092,22,85
11093,Student11093,22,88
11094,Student11094,23,80
11095,Student11095,18,36
11096,Student11096,21,55
11097,Student11097,23,89
11098,Student11098,24,86
11099,Student11099,25,89
11100,Student11100,22,35
11101,Student11101,21,49
11102,Student11102,22,40
11103,Student11103,24,82
11104,Student11104,20,58
11105,Student11105,21,56
11106,Student11106,25,44
11107,Student11107,20,58
11108,Student11108,22,71
11109,Student11109,20,82
11110,Student11110,19,94
11111,Student11111,24,35
11112,Student11112,25,52
11113,Student11113,23,84
11114,Student11114,18,71
11115,Student11115,18,94
11116,Student11116,20,67
11117,Student11117,19,68
11118,Student11118,22,89
11119,Student11119,20,39
11120,Student11120,23,41
11121,Student11121,23,69
11122,Student11122,20,88
11123,Student11123,20,91
11124,Student11124,23,62
11125,Student11125,18,35
11126,Student11126,25,98
11127,Student11127,22,52
11128,Student11128,25,69
11129,Student11129,18,64
11130,Student11130,25,87
11131,Student11131,18,81
11132,Student11132,18,68
11133,Student11133,22,65
11134,Student11134,19,41
11135,Student11135,21,55
11136,Student11136,22,75
11137,Student11137,22,53
11138,Student11138,25,82
11139,Student11139,25,83
11140,Student11140,23,63
11141,Student11141,20,41
11142,Student11142,24,42
11143,Student11143,25,47
11144,Student11144,18,81
11145,Student11145,21,78
11146,Student11146,20,63
11147,Student11147,23,61
11148,Student11148,25,58
11149,Student11149,23,60
11150,Student11150,19,59
11151,Student11151,22,71
11152,Student11152,20,74
11153,Student11153,25,73
11154,Student11154,18,99
11155,Student11155,23,72
11156,Student11156,19,78
11157,Student11157,18,51
11158,Student11158,22,80
11159,Student11159,21,42
11160,Student11160,21,58
11161,Student11161,20,63
11162,Student11162,22,69
11163,Student11163,20,50
11164,Student11164,20,82
11165,Student11165,21,98
11166,Student11166,20,36
11167,Student11167,20,66
11168,Student11168,19,76
11169,Student11169,23,38
11170,Student11170,24,99
11171,Student11171,19,47
11172,Student11172,20,35
11173,Student11173,24,83
11174,Student11174,23,100
11175,Student11175,22,58
11176,Student11176,18,79
11177,Student11177,18,100
11178,Student11178,19,89
11179,Student11179,25,46
11180,Student11180,25,61
11181,Student11181,21,38
11182,Student11182,20,42
11183,Student11183,23,64
11184,Student11184,22,73
11185,Student11185,18,92
11186,Student11186,25,98
11187,Student11187,24,99
11188,Student11188,24,65
11189,Student11189,25,64
11190,Student11190,18,73
11191,Student11191,22,85
11192,Student11192,23,93
11193,Student11193,22,85
11194,Student11194,25,88
11195,Student11195,21,78
11196,Student11196,20,90
11197,Student11197,24,72
11198,Student11198,23,61
11199,Student11199,22,86
11200,Student11200,20,61
11201,Student11201,18,55
11202,Student11202,18,62
